year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
1990,1991,63,SHORT FILM (Live Action),SHORT FILM (Live Action),Raymond De Felitta/Matthew Gross,Bronx Cheers,False
1990,1991,63,SHORT FILM (Live Action),SHORT FILM (Live Action),Peter Cattaneo/Barnaby Thompson,Dear Rosie,False
1990,1991,63,SHORT FILM (Live Action),SHORT FILM (Live Action),Adam Davidson,The Lunch Date,True
1990,1991,63,SHORT FILM (Live Action),SHORT FILM (Live Action),Bernard Joffa/Anthony E. Nicholas,Senzeni Na? (What Have We Done?),False
1990,1991,63,SHORT FILM (Live Action),SHORT FILM (Live Action),Hillary Ripps/Jonathan Heap,12:01 PM,False
1990,1991,63,SOUND,SOUND MIXING,Jeffrey Perkins/Bill W. Benton/Greg Watkins/Russell Williams II,Dances With Wolves,True
1990,1991,63,SOUND,SOUND MIXING,Donald O. Mitchell/Rick Kline/Kevin O'Connell/Charles Wilborn,Days of Thunder,False
1990,1991,63,SOUND,SOUND MIXING,Chris Jenkins/David E. Campbell/D. M. Hemphill/Thomas Causey,Dick Tracy,False
1990,1991,63,SOUND,SOUND MIXING,Don Bassman/Richard Overton/Kevin F. Cleary/Richard Bryce Goodman,The Hunt for Red October,False
1990,1991,63,SOUND,SOUND MIXING,Michael J. Kohut/Carlos de Larios/Aaron Rochin/Nelson Stoll,Total Recall,False
1990,1991,63,SOUND EFFECTS EDITING,SOUND EDITING,Charles L. Campbell/Richard Franklin,Flatliners,False
1990,1991,63,SOUND EFFECTS EDITING,SOUND EDITING,Cecelia Hall/George Watters II,The Hunt for Red October,True
1990,1991,63,SOUND EFFECTS EDITING,SOUND EDITING,Stephen H. Flick,Total Recall,False
1990,1991,63,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Steven Zaillian,Awakenings,False
1990,1991,63,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Michael Blake,Dances With Wolves,True
1990,1991,63,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Nicholas Pileggi/Martin Scorsese,Good Fellas,False
1990,1991,63,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Donald E. Westlake,The Grifters,False
1990,1991,63,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Nicholas Kazan,Reversal of Fortune,False
1990,1991,63,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Woody Allen,Alice,False
1990,1991,63,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Barry Levinson,Avalon,False
1990,1991,63,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Bruce Joel Rubin,Ghost,True
1990,1991,63,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Peter Weir,Green Card,False
1990,1991,63,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Whit Stillman,Metropolitan,False
1990,1991,63,SPECIAL ACHIEVEMENT AWARD (Visual Effects),SPECIAL ACHIEVEMENT AWARD (Visual Effects),Eric Brevig/Rob Bottin/Tim McGovern/Alex Funke,Total Recall,True
1990,1991,63,HONORARY AWARD,HONORARY AWARD,Sophia Loren,,True
1990,1991,63,HONORARY AWARD,HONORARY AWARD,Myrna Loy,,True
1990,1991,63,IRVING G. THALBERG MEMORIAL AWARD,IRVING G. THALBERG MEMORIAL AWARD,David Brown/Richard D. Zanuck,,True
1990,1991,63,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Stefan Kudelski,,True
1990,1991,63,MEDAL OF COMMENDATION,MEDAL OF COMMENDATION,Roderick T. Ryan,,True
1990,1991,63,MEDAL OF COMMENDATION,MEDAL OF COMMENDATION,Don Trumbull,,True
1990,1991,63,MEDAL OF COMMENDATION,MEDAL OF COMMENDATION,Geoffrey H. Williamson,,True
1991,1992,64,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Warren Beatty,Bugsy,False
1991,1992,64,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Robert De Niro,Cape Fear,False
1991,1992,64,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Silence of the Lambs,True
1991,1992,64,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Nick Nolte,The Prince of Tides,False
1991,1992,64,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Robin Williams,The Fisher King,False
1991,1992,64,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,JFK,False
1991,1992,64,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Harvey Keitel,Bugsy,False
1991,1992,64,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Bugsy,False
1991,1992,64,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Michael Lerner,Barton Fink,False
1991,1992,64,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jack Palance,City Slickers,True
1991,1992,64,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Geena Davis,Thelma & Louise,False
1991,1992,64,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Laura Dern,Rambling Rose,False
1991,1992,64,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Jodie Foster,The Silence of the Lambs,True
1991,1992,64,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Bette Midler,For the Boys,False
1991,1992,64,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Susan Sarandon,Thelma & Louise,False
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Rambling Rose,False
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Juliette Lewis,Cape Fear,False
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Kate Nelligan,The Prince of Tides,False
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,The Fisher King,True
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Jessica Tandy,Fried Green Tomatoes,False
1991,1992,64,ART DIRECTION,ART DIRECTION,Dennis Gassner/Nancy Haigh,Barton Fink,False
1991,1992,64,ART DIRECTION,ART DIRECTION,Dennis Gassner/Nancy Haigh,Bugsy,True
1991,1992,64,ART DIRECTION,ART DIRECTION,Mel Bourne/Cindy Carr,The Fisher King,False
1991,1992,64,ART DIRECTION,ART DIRECTION,Norman Garwood/Garrett Lewis,Hook,False
1991,1992,64,ART DIRECTION,ART DIRECTION,Paul Sylbert/Caryl Heller,The Prince of Tides,False
1991,1992,64,CINEMATOGRAPHY,CINEMATOGRAPHY,Allen Daviau,Bugsy,False
1991,1992,64,CINEMATOGRAPHY,CINEMATOGRAPHY,Robert Richardson,JFK,True
1991,1992,64,CINEMATOGRAPHY,CINEMATOGRAPHY,Stephen Goldblatt,The Prince of Tides,False
1991,1992,64,CINEMATOGRAPHY,CINEMATOGRAPHY,Adam Greenberg,Terminator 2: Judgment Day,False
1991,1992,64,CINEMATOGRAPHY,CINEMATOGRAPHY,Adrian Biddle,Thelma & Louise,False
1991,1992,64,COSTUME DESIGN,COSTUME DESIGN,Ruth Myers,The Addams Family,False
1991,1992,64,COSTUME DESIGN,COSTUME DESIGN,Richard Hornung,Barton Fink,False
1991,1992,64,COSTUME DESIGN,COSTUME DESIGN,Albert Wolsky,Bugsy,True
1991,1992,64,COSTUME DESIGN,COSTUME DESIGN,Anthony Powell,Hook,False
1991,1992,64,COSTUME DESIGN,COSTUME DESIGN,Corinne Jorry,Madame Bovary,False
1991,1992,64,DIRECTING,DIRECTING,John Singleton,Boyz N the Hood,False
1991,1992,64,DIRECTING,DIRECTING,Barry Levinson,Bugsy,False
1991,1992,64,DIRECTING,DIRECTING,Oliver Stone,JFK,False
1991,1992,64,DIRECTING,DIRECTING,Jonathan Demme,The Silence of the Lambs,True
1991,1992,64,DIRECTING,DIRECTING,Ridley Scott,Thelma & Louise,False
1991,1992,64,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Vince DiPersio/William Guttentag,Death on the Job,False
1991,1992,64,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Alan Raymond/Susan Raymond,Doing Time: Life inside the Big House,False
1991,1992,64,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Allie Light/Irving Saraf,In the Shadow of the Stars,True
1991,1992,64,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Hava Kohav Beller,The Restless Conscience,False
1991,1992,64,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Lawrence Hott/Diane Garey,Wild by Law,False
1991,1992,64,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Eric Valli/Alain Majani,Birdnesters of Thailand (aka 'Shadow Hunters'),False
1991,1992,64,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Debra Chasnoff,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",True
1991,1992,64,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Immy Humes,A Little Vicious,False
1991,1992,64,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),David McGowan,The Mark of the Maker,False
1991,1992,64,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Bill Couturié/Bernard Edelman,Memorial: Letters from American Soldiers,False
1991,1992,64,FILM EDITING,FILM EDITING,Gerry Hambling,The Commitments,False
1991,1992,64,FILM EDITING,FILM EDITING,Joe Hutshing/Pietro Scalia,JFK,True
1991,1992,64,FILM EDITING,FILM EDITING,Craig McKay,The Silence of the Lambs,False
1991,1992,64,FILM EDITING,FILM EDITING,Conrad Buff/Mark Goldblatt/Richard A. Harris,Terminator 2: Judgment Day,False
1991,1992,64,FILM EDITING,FILM EDITING,Thom Noble,Thelma & Louise,False
1991,1992,64,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Iceland,Children of Nature,False
1991,1992,64,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Czechoslovakia,The Elementary School,False
1991,1992,64,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Italy,Mediterraneo,True
1991,1992,64,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Sweden,The Ox,False
1991,1992,64,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Hong Kong,Raise the Red Lantern,False
1991,1992,64,MAKEUP,MAKEUP AND HAIRSTYLING,Christina Smith/Monty Westmore/Greg Cannom,Hook,False
1991,1992,64,MAKEUP,MAKEUP AND HAIRSTYLING,Michael Mills/Edward French/Richard Snell,Star Trek VI The Undiscovered Country,False
1991,1992,64,MAKEUP,MAKEUP AND HAIRSTYLING,Stan Winston/Jeff Dawn,Terminator 2: Judgment Day,True
1991,1992,64,MUSIC (Original Score),MUSIC (Original Score),Alan Menken,Beauty and the Beast,True
1991,1992,64,MUSIC (Original Score),MUSIC (Original Score),Ennio Morricone,Bugsy,False
1991,1992,64,MUSIC (Original Score),MUSIC (Original Score),George Fenton,The Fisher King,False
1991,1992,64,MUSIC (Original Score),MUSIC (Original Score),John Williams,JFK,False
1991,1992,64,MUSIC (Original Score),MUSIC (Original Score),James Newton Howard,The Prince of Tides,False
1991,1992,64,MUSIC (Original Song),MUSIC (Original Song),John Williams/Leslie Bricusse,Hook,False
1991,1992,64,MUSIC (Original Song),MUSIC (Original Song),Alan Menken/Howard Ashman,Beauty and the Beast,False
1991,1992,64,MUSIC (Original Song),MUSIC (Original Song),Alan Menken/Howard Ashman,Beauty and the Beast,True
1991,1992,64,MUSIC (Original Song),MUSIC (Original Song),Alan Menken/Howard Ashman,Beauty and the Beast,False
1991,1992,64,MUSIC (Original Song),MUSIC (Original Song),Michael Kamen/Bryan Adams/Robert John Lange,Robin Hood: Prince of Thieves,False
1991,1992,64,BEST PICTURE,BEST PICTURE,Don Hahn,Beauty and the Beast,False
1991,1992,64,BEST PICTURE,BEST PICTURE,Mark Johnson/Barry Levinson/Warren Beatty,Bugsy,False
1991,1992,64,BEST PICTURE,BEST PICTURE,A. Kitman Ho/Oliver Stone,JFK,False
1991,1992,64,BEST PICTURE,BEST PICTURE,Barbra Streisand/Andrew Karsch,The Prince of Tides,False
1991,1992,64,BEST PICTURE,BEST PICTURE,Edward Saxon/Kenneth Utt/Ron Bozman,The Silence of the Lambs,True
1991,1992,64,SHORT FILM (Animated),SHORT FILM (Animated),Christopher Hinton,Blackfly,False
1991,1992,64,SHORT FILM (Animated),SHORT FILM (Animated),Daniel Greaves,Manipulation,True
1991,1992,64,SHORT FILM (Animated),SHORT FILM (Animated),Wendy Tilby,Strings,False
1991,1992,64,SHORT FILM (Live Action),SHORT FILM (Live Action),Stephen Kessler/Thomas R. Conroy,Birch Street Gym,False
1991,1992,64,SHORT FILM (Live Action),SHORT FILM (Live Action),David M. Massey,Last Breeze of Summer,False
1991,1992,64,SHORT FILM (Live Action),SHORT FILM (Live Action),Seth Winston/Rob Fried,Session Man,True
1991,1992,64,SOUND,SOUND MIXING,Gary Summers/Randy Thom/Gary Rydstrom/Glenn Williams,Backdraft,False
1991,1992,64,SOUND,SOUND MIXING,Terry Porter/Mel Metcalfe/David J. Hudson/Doc Kane,Beauty and the Beast,False
1991,1992,64,SOUND,SOUND MIXING,Michael Minkler/Gregg Landaker/Tod A. Maitland,JFK,False
1991,1992,64,SOUND,SOUND MIXING,Tom Fleischman/Christopher Newman,The Silence of the Lambs,False
1991,1992,64,SOUND,SOUND MIXING,Tom Johnson/Gary Rydstrom/Gary Summers/Lee Orloff,Terminator 2: Judgment Day,True
1991,1992,64,SOUND EFFECTS EDITING,SOUND EDITING,Gary Rydstrom/Richard Hymns,Backdraft,False
1991,1992,64,SOUND EFFECTS EDITING,SOUND EDITING,George Watters II/F. Hudson Miller,Star Trek VI The Undiscovered Country,False
1991,1992,64,SOUND EFFECTS EDITING,SOUND EDITING,Gary Rydstrom/Gloria S. Borders,Terminator 2: Judgment Day,True
1991,1992,64,VISUAL EFFECTS,VISUAL EFFECTS,Mikael Salomon/Allen Hall/Clay Pinney/Scott Farrar,Backdraft,False
1991,1992,64,VISUAL EFFECTS,VISUAL EFFECTS,Eric Brevig/Harley Jessup/Mark Sullivan/Michael Lantieri,Hook,False
1991,1992,64,VISUAL EFFECTS,VISUAL EFFECTS,Dennis Muren/Stan Winston/Gene Warren Jr./Robert Skotak,Terminator 2: Judgment Day,True
1991,1992,64,WRITING (Screenplay Based on Material Previously Produced or Published),WRITING (Adapted Screenplay),Agnieszka Holland,Europa Europa,False
1991,1992,64,WRITING (Screenplay Based on Material Previously Produced or Published),WRITING (Adapted Screenplay),Fannie Flagg/Carol Sobieski,Fried Green Tomatoes,False
1991,1992,64,WRITING (Screenplay Based on Material Previously Produced or Published),WRITING (Adapted Screenplay),Oliver Stone/Zachary Sklar,JFK,False
1991,1992,64,WRITING (Screenplay Based on Material Previously Produced or Published),WRITING (Adapted Screenplay),Pat Conroy/Becky Johnston,The Prince of Tides,False
1991,1992,64,WRITING (Screenplay Based on Material Previously Produced or Published),WRITING (Adapted Screenplay),Ted Tally,The Silence of the Lambs,True
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),John Singleton,Boyz N the Hood,False
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),James Toback,Bugsy,False
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Richard LaGravenese,The Fisher King,False
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Lawrence Kasdan/Meg Kasdan,Grand Canyon,False
1991,1992,64,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Callie Khouri,Thelma & Louise,True
1991,1992,64,HONORARY AWARD,HONORARY AWARD,Satyajit Ray,,True
1991,1992,64,IRVING G. THALBERG MEMORIAL AWARD,IRVING G. THALBERG MEMORIAL AWARD,George Lucas,,True
1991,1992,64,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Ray Harryhausen,,True
1991,1992,64,AWARD OF COMMENDATION,AWARD OF COMMENDATION,Pete Comandini/Richard T. Dayton/Donald Hagans/Richard T. Ryan,,True
1991,1992,64,MEDAL OF COMMENDATION,MEDAL OF COMMENDATION,Richard J. Stumpf,,True
1991,1992,64,MEDAL OF COMMENDATION,MEDAL OF COMMENDATION,Joseph Westheimer,,True
1992,1993,65,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Robert Downey Jr.,Chaplin,False
1992,1993,65,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Clint Eastwood,Unforgiven,False
1992,1993,65,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Al Pacino,Scent of a Woman,True
1992,1993,65,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Stephen Rea,The Crying Game,False
1992,1993,65,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Denzel Washington,Malcolm X,False
1992,1993,65,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jaye Davidson,The Crying Game,False
1992,1993,65,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Gene Hackman,Unforgiven,True
1992,1993,65,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,A Few Good Men,False
1992,1993,65,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Al Pacino,Glengarry Glen Ross,False
1992,1993,65,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,David Paymer,Mr. Saturday Night,False
1992,1993,65,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,False
1992,1993,65,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,False
1992,1993,65,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,False
1992,1993,65,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzo's Oil,False
1992,1993,65,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,True
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Judy Davis,Husbands and Wives,False
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Joan Plowright,Enchanted April,False
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Howards End,False
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,False
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,True
1992,1993,65,ART DIRECTION,ART DIRECTION,Thomas Sanders/Garrett Lewis,Bram Stoker's Dracula,False
1992,1993,65,ART DIRECTION,ART DIRECTION,Stuart Craig/Chris A. Butler,Chaplin,False
1992,1993,65,ART DIRECTION,ART DIRECTION,Luciana Arrighi/Ian Whittaker,Howards End,True
1992,1993,65,ART DIRECTION,ART DIRECTION,Ferdinando Scarfiotti/Linda DeScenna,Toys,False
1992,1993,65,ART DIRECTION,ART DIRECTION,Henry Bumstead/Janice Blackie-Goodine,Unforgiven,False
1992,1993,65,CINEMATOGRAPHY,CINEMATOGRAPHY,Stephen H. Burum,Hoffa,False
1992,1993,65,CINEMATOGRAPHY,CINEMATOGRAPHY,Tony Pierce-Roberts,Howards End,False
1992,1993,65,CINEMATOGRAPHY,CINEMATOGRAPHY,Robert Fraisse,The Lover,False
1992,1993,65,CINEMATOGRAPHY,CINEMATOGRAPHY,Philippe Rousselot,A River Runs through It,True
1992,1993,65,CINEMATOGRAPHY,CINEMATOGRAPHY,Jack N. Green,Unforgiven,False
1992,1993,65,COSTUME DESIGN,COSTUME DESIGN,Eiko Ishioka,Bram Stoker's Dracula,True
1992,1993,65,COSTUME DESIGN,COSTUME DESIGN,Sheena Napier,Enchanted April,False
1992,1993,65,COSTUME DESIGN,COSTUME DESIGN,Jenny Beavan/John Bright,Howards End,False
1992,1993,65,COSTUME DESIGN,COSTUME DESIGN,Ruth Carter,Malcolm X,False
1992,1993,65,COSTUME DESIGN,COSTUME DESIGN,Albert Wolsky,Toys,False
1992,1993,65,DIRECTING,DIRECTING,Neil Jordan,The Crying Game,False
1992,1993,65,DIRECTING,DIRECTING,James Ivory,Howards End,False
1992,1993,65,DIRECTING,DIRECTING,Robert Altman,The Player,False
1992,1993,65,DIRECTING,DIRECTING,Martin Brest,Scent of a Woman,False
1992,1993,65,DIRECTING,DIRECTING,Clint Eastwood,Unforgiven,True
1992,1993,65,DOCUMENTARY (Feature),DOCUMENTARY (Feature),David Haugland,Changing Our Minds: The Story of Dr. Evelyn Hooker,False
1992,1993,65,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Sally Dundas,Fires of Kuwait,False
1992,1993,65,DOCUMENTARY (Feature),DOCUMENTARY (Feature),William Miles/Nina Rosenblum,Liberators: Fighting on Two Fronts in World War II,False
1992,1993,65,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Margaret Smilow/Roma Baran,Music for the Movies: Bernard Herrmann,False
1992,1993,65,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Barbara Trent/David Kasper,The Panama Deception,True
1992,1993,65,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Geoffrey O'Connor,At the Edge of Conquest: The Journey of Chief Wai-Wai,False
1992,1993,65,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Wendy L. Weinberg,Beyond Imagining: Margaret Anderson and the 'Little Review',False
1992,1993,65,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Richard Elson/Sally Bochner,The Colours of My Father: A Portrait of Sam Borenstein,False
1992,1993,65,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Thomas C. Goodwin/Gerardine Wurzburg,Educating Peter,True
1992,1993,65,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Dorothy Fadiman,When Abortion Was Illegal: Untold Stories,False
1992,1993,65,FILM EDITING,FILM EDITING,Frank J. Urioste,Basic Instinct,False
1992,1993,65,FILM EDITING,FILM EDITING,Kant Pan,The Crying Game,False
1992,1993,65,FILM EDITING,FILM EDITING,Robert Leighton,A Few Good Men,False
1992,1993,65,FILM EDITING,FILM EDITING,Geraldine Peroni,The Player,False
1992,1993,65,FILM EDITING,FILM EDITING,Joel Cox,Unforgiven,True
1992,1993,65,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Russia,Close to Eden,False
1992,1993,65,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Belgium,Daens,False
1992,1993,65,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,France,Indochine,True
1992,1993,65,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Uruguay,A Place in the World,False
1992,1993,65,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Germany,Schtonk!,False
1992,1993,65,MAKEUP,MAKEUP AND HAIRSTYLING,Ve Neill/Ronnie Specter/Stan Winston,Batman Returns,False
